Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"67","'246","Finland","1323","Herbicides – Amides","5157","Agricultural Use","t","0.000000","0.000000","0.000000","8.000000","8.000000","7.000000","5.000000","5.000000","7.000000","3.000000","3.000000","2.000000","3.000000","2.000000","6.000000","4.000000","10.000000","0.000000","3.000000","12.000000","5.000000","5.000000","6.000000","9.000000",,,"5.000000","7.000000","8.000000",,"6.000000","10.000000","8.000000","9.000000"
"67","'246","Finland","1324","Herbicides – Carbamates","5157","Agricultural Use","t","39.000000","35.000000","30.000000","30.000000","15.000000","26.000000","22.000000","13.000000","22.000000","22.000000","20.000000","24.000000","24.000000","29.000000","26.000000","22.000000","23.000000","12.000000","12.000000","19.000000","24.000000","9.000000","9.000000","8.000000","12.000000","9.000000",,,,"9.000000",,,"6.000000",
"67","'246","Finland","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","t","13.000000","12.000000","14.000000","19.000000","19.000000","16.000000","10.000000","6.000000","16.000000","16.000000","20.000000","19.000000","20.000000","21.000000","19.000000","30.000000","35.000000","69.000000","0.000000","1.000000","1.000000","0.000000","1.000000","1.000000",,,,,,,,,,
"67","'246","Finland","1326","Herbicides – Urea derivates","5157","Agricultural Use","t","11.000000","6.000000","6.000000","11.000000","11.000000","9.000000","8.000000","8.000000","12.000000","5.000000","7.000000","8.000000","8.000000","7.000000","8.000000","8.000000","14.000000","15.000000","11.000000","9.000000","10.000000","11.000000","23.000000",,,,,,,,,,"7.000000","5.000000"
"67","'246","Finland","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","t",,,,"1.000000","1.000000","3.000000","2.000000","3.000000","4.000000","4.000000","4.000000","5.000000","5.000000","5.000000","5.000000","5.000000","6.000000","3.000000","5.000000","5.000000","5.000000","9.000000","9.000000","10.000000","12.000000","13.000000","10.000000","7.000000",,,,,"13.000000","9.000000"
"67","'246","Finland","1329","Herbicides – Bipiridils","5157","Agricultural Use","t",,,,"6.000000","6.000000","4.000000","4.000000","3.000000","6.000000","5.000000","4.000000","5.000000","5.000000","5.000000","4.000000","4.000000","5.000000","4.000000","3.000000","4.000000","5.000000","5.000000","6.000000","8.000000",,,,,,,,,,
"67","'246","Finland","1330","Herbicides – Uracil","5157","Agricultural Use","t",,,,"1.000000","1.000000","0.000000","0.000000","0.000000","0.000000",,,,,,,,,,,,,,,,,,,,,,,,,
"67","'246","Finland","1327","Herbicides - nes","5157","Agricultural Use","t","385.000000","416.000000","380.000000","279.000000","287.000000","305.000000","313.000000","373.000000","401.000000","408.000000","463.000000","560.000000","686.000000","685.000000","569.000000","634.000000","697.000000","621.000000","800.000000","804.000000","991.000000","1017.000000","790.000000","638.000000","808.000000","970.000000","924.000000","757.000000","733.000000","813.000000","852.000000","859.000000","924.000000","669.000000"
"67","'246","Finland","1331","Fungicides and Bactericides","5157","Agricultural Use","t","2417.000000","2165.000000","2876.000000","3113.000000","2921.000000","1423.000000","1690.000000","2283.000000","3099.000000","3262.000000","2639.000000","2847.000000","3336.000000","3291.000000","3514.000000","3781.000000","3869.000000","2772.000000","2342.000000","3336.000000","2209.000000","1474.000000","1789.000000","2008.000000","2081.000000","2493.000000","3212.000000","3228.000000","3814.000000","2832.000000","3698.000000","2938.000000","1987.000000","2237.000000"
"67","'246","Finland","1332","Fung & Bact – Inorganics","5157","Agricultural Use","t","1.000000","2.000000","2.000000","2.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000",,,,,,,,,,,,,,,,,,,,
"67","'246","Finland","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","t","104.000000","87.000000","128.000000","140.000000","127.000000","17.000000","48.000000","55.000000","76.000000","83.000000","80.000000","78.000000","80.000000","74.000000","91.000000","92.000000","84.000000","43.000000","41.000000","62.000000","16.000000","47.000000","43.000000","50.000000",,,,,,"33.000000",,,,
"67","'246","Finland","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","t","1.000000","3.000000","2.000000","2.000000","2.000000","3.000000","2.000000","3.000000","2.000000","2.000000","2.000000","2.000000","3.000000","2.000000","2.000000","1.000000","1.000000","2.000000","1.000000","1.000000","1.000000","2.000000","2.000000","4.000000","3.000000","2.000000","1.000000","1.000000","1.000000",,,,,
"67","'246","Finland","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","t","11.000000","7.000000","8.000000","10.000000","18.000000","18.000000","16.000000","29.000000","49.000000","57.000000","43.000000","43.000000","42.000000","44.000000","47.000000","53.000000","59.000000","52.000000","42.000000","59.000000","55.000000","38.000000","58.000000","69.000000","73.000000","75.000000","66.000000","68.000000","58.000000","34.000000","41.000000","43.000000","40.000000",
"67","'246","Finland","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.000000","2.000000","2.000000","2.000000","7.000000","12.000000","13.000000","18.000000","19.000000","26.000000","20.000000","18.000000","21.000000","14.000000","8.000000","14.000000","11.000000",,,"1.000000",,,"1.000000","1.000000",,"1.000000","0.000000"
"67","'246","Finland","1337","Fung & Bact - nes","5157","Agricultural Use","t","46.000000","47.000000","54.000000","56.000000","49.000000","57.000000","47.000000","64.000000","79.000000","75.000000","51.000000","61.000000","88.000000","87.000000","79.000000","90.000000","91.000000","70.000000","56.000000","82.000000","63.000000","1382.000000","1681.000000","1879.000000","1960.000000","2364.000000","3090.000000","3096.000000","3690.000000","2759.000000","3606.000000","2858.000000","18.000000","2193.000000"
"67","'246","Finland","1341","Plant Growth Regulators","5157","Agricultural Use","t","155.000000","103.000000","47.000000","31.000000","60.000000","73.000000","65.000000","64.000000","65.000000","64.000000","52.000000","69.000000","52.000000","47.000000","42.000000","52.000000","70.000000","66.000000","71.000000","79.000000","49.000000","59.000000","93.000000","100.000000","89.000000","102.000000","79.000000","93.000000","68.000000","56.000000","39.000000","49.000000","55.000000","41.000000"
"67","'246","Finland","1345","Rodenticides","5157","Agricultural Use","t","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"67","'246","Finland","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","t",,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",,,,,,,,,,,,,,,,,,,,,,,,
"67","'246","Finland","1355","Other Pesticides nes","5157","Agricultural Use","t","5.000000","8.000000","7.000000","0.000000","4.000000","6.000000","8.000000","7.000000","6.000000","5.000000","11.000000","14.000000","13.000000","20.000000","11.000000","15.000000","13.000000","8.000000","7.000000","9.000000","11.000000","8.000000","10.000000","8.000000","0.000000","0.000000","16.000000","13.000000","14.000000","16.000000","12.000000","13.000000","15.000000","6.000000"
"68","'250","France","1357","Pesticides (total)","5157","Agricultural Use","t","97701.000000","103434.000000","85249.000000","91953.000000","89515.000000","84011.000000","97890.000000","109792.000000","107753.000000","114695.000000","97878.000000","99694.000000","82448.000000","74531.000000","76099.000000","78265.000000","71612.000000","77255.000000","78577.000000","63676.000000","61903.000000","61262.000000","63910.000000","66757.000000","74874.000000","66629.000000","72076.000000","70459.000000","83983.000000","54304.000000","64789.000000","70100.000000","67872.000000","65415.000000"
"68","'250","France","1357","Pesticides (total)","5159","Use per area of cropland","kg/ha","5.140000","5.430000","4.470000","4.780000","4.640000","4.340000","5.050000","5.650000","5.540000","5.880000","5.020000","5.120000","4.230000","3.830000","3.910000","4.020000","3.680000","3.990000","4.070000","3.300000","3.210000","3.180000","3.310000","3.460000","3.870000","3.420000","3.730000","3.620000","4.390000","2.860000","3.600000","3.890000","3.770000","3.650000"
"68","'250","France","1357","Pesticides (total)","5172","Use per capita","kg/cap","1.710000","1.810000","1.480000","1.590000","1.540000","1.440000","1.680000","1.870000","1.830000","1.940000","1.650000","1.660000","1.370000","1.230000","1.240000","1.270000","1.150000","1.240000","1.250000","1.010000","0.980000","0.960000","1.000000","1.040000","1.160000","1.030000","1.110000","1.080000","1.280000","0.830000","0.980000","1.060000","1.020000","0.980000"
"68","'250","France","1357","Pesticides (total)","5173","Use per value of agricultural production","g/Int$","1.630000","1.780000","1.410000","1.610000","1.550000","1.420000","1.570000","1.740000","1.700000","1.810000","1.600000","1.700000","1.340000","1.320000","1.240000","1.320000","1.270000","1.380000","1.340000","1.070000","1.070000","1.030000","1.110000","1.180000","1.240000","1.110000","1.280000","1.180000","1.470000","0.940000","1.170000","1.230000","1.220000","1.160000"
"68","'250","France","1309","Insecticides","5157","Agricultural Use","t","11039.000000","10673.000000","6110.000000","5408.000000","4558.000000","8848.000000","7603.000000","6074.000000","4672.000000","3250.000000","3103.000000","2488.000000","2308.000000","2224.000000","2460.000000","2506.000000","2140.000000","2101.000000","1254.000000","1121.000000","1033.000000","4171.000000","5458.000000","5710.000000","6195.000000","5165.000000","6280.000000","6265.000000","6358.000000","4801.000000","6479.000000","6960.000000","6665.000000","6237.000000"
"68","'250","France","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","t",,,,,,"1427.000000","1566.000000",,,,"194.000000","135.000000","121.000000","114.000000","164.000000","158.000000","51.000000","0.000000",,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.000000","1.000000","1.000000","2.000000","2.000000","6.000000","13.000000"
"68","'250","France","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","t",,,,,,"2416.000000","1063.000000",,,,"1287.000000","974.000000","932.000000","758.000000","603.000000","666.000000","527.000000","401.000000",,,,"298.000000","353.000000","359.000000","278.000000","274.000000","336.000000","297.000000","485.000000","453.000000","467.000000","506.000000","223.000000","14.000000"
"68","'250","France","1312","Insecticides – Carbamates","5157","Agricultural Use","t",,,,,,"1341.000000","985.000000",,,,"976.000000","783.000000","674.000000","771.000000","1119.000000","1200.000000","1150.000000","1234.000000",,,,"216.000000","257.000000","205.000000","124.000000","58.000000","52.000000","50.000000","69.000000","45.000000","73.000000","66.000000","73.000000","61.000000"
"68","'250","France","1313","Insecticides – Pyrethroids","5157","Agricultural Use","t",,,,,,"155.000000","186.000000",,,,"193.000000","161.000000","170.000000","175.000000","226.000000","221.000000","166.000000","154.000000",,,,"288.000000","287.000000","274.000000","328.000000","324.000000","302.000000","270.000000","389.000000","349.000000","425.000000","417.000000","460.000000","425.000000"
"68","'250","France","1314","Insecticides - Biopesticides","5157","Agricultural Use","t",,,,,,,"23.000000",,,,,,,,,,,,,,,"6.000000","4.000000","0.000000","0.000000","1.000000","1.000000","1.000000","1.000000","0.000000","103.000000","145.000000",,
"68","'250","France","1315","Insecticides - nes","5157","Agricultural Use","t",,,,,,"3509.000000","3780.000000",,,,"453.000000","435.000000","411.000000","406.000000","348.000000","261.000000","246.000000","312.000000",,,,"1731.000000","2048.000000","2535.000000","2696.000000","2728.000000","3785.000000","3803.000000","4304.000000","3800.000000","5314.000000","5715.000000","5860.000000","5681.000000"
"68","'250","France","1320","Herbicides","5157","Agricultural Use","t","37429.000000","33713.000000","27821.000000","25982.000000","29923.000000","27419.000000","36052.000000","33576.000000","36439.000000","40430.000000","30845.000000","32122.000000","28779.000000","24508.000000","26102.000000","29209.000000","23068.000000","26808.000000","27248.000000","22565.000000","22632.000000","29252.000000","27801.000000","27883.000000","31035.000000","30596.000000","30156.000000","30253.000000","34354.000000","22484.000000","29154.000000","30281.000000","29900.000000","29906.000000"
"68","'250","France","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","t",,,,,,"3105.000000","4806.000000",,,,"2396.000000","2527.000000","2097.000000","2011.000000","2109.000000","2849.000000","1965.000000","1665.000000",,,,"1983.000000","1924.000000","1982.000000","1945.000000","1614.000000","1437.000000","1355.000000","1290.000000","835.000000","958.000000","1026.000000","926.000000","924.000000"
"68","'250","France","1322","Herbicides – Triazines","5157","Agricultural Use","t",,,,,,"2651.000000","5987.000000",,,,"3024.000000","3390.000000","1754.000000","367.000000","9.000000","5.000000","5.000000","4.000000",,,,"602.000000","585.000000","572.000000","616.000000","550.000000","575.000000","707.000000","1122.000000","526.000000","827.000000","871.000000","917.000000","833.000000"
"68","'250","France","1323","Herbicides – Amides","5157","Agricultural Use","t",,,,,,"4640.000000","5391.000000",,,,"4765.000000","4381.000000","4292.000000","3909.000000","4595.000000","4356.000000","4606.000000","4404.000000",,,,"5622.000000","5782.000000","5472.000000","5867.000000","6154.000000","5966.000000","6119.000000","6571.000000","4585.000000","5490.000000","5881.000000","6282.000000","6993.000000"
"68","'250","France","1324","Herbicides – Carbamates","5157","Agricultural Use","t",,,,,,"1255.000000","1037.000000",,,,"996.000000","741.000000","529.000000","834.000000","624.000000","759.000000","691.000000","847.000000",,,,"452.000000","396.000000","333.000000","386.000000","384.000000","324.000000","391.000000","488.000000","216.000000","232.000000","247.000000","293.000000","245.000000"
"68","'250","France","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","t",,,,,,"1304.000000","1721.000000",,,,,,,,,,,,,,,"983.000000","851.000000","963.000000","1148.000000","1262.000000","1263.000000","1509.000000","1894.000000","1452.000000","1923.000000","1992.000000","2090.000000","1837.000000"
"68","'250","France","1326","Herbicides – Urea derivates","5157","Agricultural Use","t",,,,,,"3913.000000","5324.000000",,,,"5033.000000","5011.000000","4522.000000","3728.000000","3972.000000","4091.000000","2922.000000","3454.000000",,,,"3444.000000","2104.000000","2432.000000","2925.000000","3462.000000","2767.000000","1470.000000","1735.000000","1010.000000","1409.000000","1465.000000","1596.000000","1555.000000"
"68","'250","France","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","t",,,,,,"53.000000","61.000000",,,,"72.000000","76.000000","100.000000","93.000000","104.000000","122.000000","108.000000","131.000000",,,,"194.000000","182.000000","219.000000","210.000000","210.000000","190.000000","193.000000","245.000000","184.000000","205.000000","186.000000","200.000000","180.000000"
"68","'250","France","1329","Herbicides – Bipiridils","5157","Agricultural Use","t",,,,,,,"401.000000",,,,,,,,,,,,,,,"114.000000","95.000000","109.000000","119.000000","100.000000","104.000000","118.000000","179.000000","74.000000","0.000000",,"0.000000",
"68","'250","France","1330","Herbicides – Uracil","5157","Agricultural Use","t",,,,,,"1096.000000","66.000000",,,,,,,,,,,,,,,"103.000000","97.000000","95.000000","97.000000","83.000000","79.000000","95.000000","129.000000","42.000000","67.000000","76.000000","77.000000","66.000000"
"68","'250","France","1327","Herbicides - nes","5157","Agricultural Use","t",,,,,,"9402.000000","11258.000000",,,,"14559.000000","15996.000000","15485.000000","13566.000000","14689.000000","17027.000000","12771.000000","16303.000000",,,,"15753.000000","15785.000000","15706.000000","17721.000000","16777.000000","17450.000000","18294.000000","20703.000000","13560.000000","18044.000000","18537.000000","17519.000000","17273.000000"
"68","'250","France","1331","Fungicides and Bactericides","5157","Agricultural Use","t","41514.000000","55565.000000","44786.000000","54254.000000","49399.000000","42579.000000","48624.000000","64050.000000","58807.000000","61345.000000","52834.000000","54130.000000","43351.000000","39317.000000","37175.000000","35921.000000","35957.000000","36919.000000","39163.000000","32520.000000","29828.000000","24496.000000","27581.000000","30376.000000","34442.000000","27374.000000","31971.000000","29786.000000","39065.000000","24484.000000","26031.000000","29221.000000","27939.000000","26115.000000"
"68","'250","France","1332","Fung & Bact – Inorganics","5157","Agricultural Use","t",,,,,,"22907.000000","21544.000000",,,,"31360.000000","31692.000000","21289.000000","20972.000000","18754.000000","17676.000000","17478.000000","18285.000000",,,,"11309.000000","13021.000000","14410.000000","15191.000000","14012.000000","15224.000000","15115.000000","18024.000000","14591.000000","16466.000000","19923.000000","19232.000000","18192.000000"
"68","'250","France","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","t",,,,,,"7317.000000","6942.000000",,,,,,,,,,,,,,,"3878.000000","4187.000000","4737.000000","6750.000000","2881.000000","4301.000000","3893.000000","6332.000000","2763.000000","1776.000000","1650.000000","917.000000","542.000000"
"68","'250","France","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","t",,,,,,,"932.000000",,,,,,,,,,,,,,,"171.000000","175.000000","186.000000","211.000000","147.000000","177.000000","142.000000","169.000000","79.000000","102.000000","30.000000","11.000000","10.000000"
"68","'250","France","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","t",,,,,,"3037.000000","2024.000000",,,,,,,,,,,,,,,"1595.000000","1816.000000","2025.000000","2224.000000","2218.000000","2470.000000","2204.000000","2811.000000","1443.000000","1672.000000","1860.000000","1990.000000","1954.000000"
"68","'250","France","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","t",,,,,,,"1016.000000",,,,,,,,,,,,,,,"248.000000","263.000000","203.000000","208.000000","142.000000","188.000000","184.000000","202.000000","92.000000","97.000000","91.000000","63.000000","27.000000"
"68","'250","France","1337","Fung & Bact - nes","5157","Agricultural Use","t",,,,,,"9318.000000","16166.000000",,,,"21474.000000","22438.000000","22062.000000","18345.000000","18421.000000","18245.000000","18479.000000","18634.000000",,,,"7296.000000","8118.000000","8817.000000","9859.000000","7974.000000","9611.000000","8248.000000","11526.000000","5516.000000","5918.000000","5667.000000","5726.000000","5391.000000"
"68","'250","France","1341","Plant Growth Regulators","5157","Agricultural Use","t","0.000000","0.000000","0.000000","0.000000","0.000000","3412.000000","4500.000000","0.000000","0.000000","0.000000","3184.000000","3826.000000","3158.000000","3156.000000","3920.000000","4195.000000","4258.000000","3603.000000","0.000000","0.000000","0.000000","2532.000000","2573.000000","2423.000000","2837.000000","3075.000000","3184.000000","3504.000000","3561.000000","1786.000000","2076.000000","2355.000000","2064.000000","1952.000000"
"68","'250","France","1345","Rodenticides","5157","Agricultural Use","t","0.000000","0.000000","0.000000","0.000000","0.000000","1.000000","1.000000","0.000000","0.000000","0.000000","1.000000","2.000000","11.000000","18.000000","0.000000","0.000000","0.000000","32.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.000000","0.000000","0.000000"
"68","'250","France","1355","Other Pesticides nes","5157","Agricultural Use","t","7719.000000","3483.000000","6532.000000","6309.000000","5635.000000","1752.000000","1110.000000","6092.000000","7835.000000","9670.000000","7911.000000","7126.000000","4841.000000","5308.000000","6442.000000","6434.000000","6189.000000","7792.000000","10912.000000","7470.000000","8410.000000","812.000000","497.000000","364.000000","365.000000","420.000000","485.000000","652.000000","645.000000","749.000000","1049.000000","1282.000000","1303.000000","1204.000000"
"79","'276","Germany","1357","Pesticides (total)","5157","Agricultural Use","t","31289.000000","32006.000000","29542.000000","25170.000000","26330.000000","30090.000000","31683.000000","30414.000000","33377.000000","30019.000000","35273.000000","33423.000000","34432.000000","35539.000000","34930.000000","36386.000000","38540.000000","40741.000000","43413.000000","39289.000000","40832.000000","43856.000000","45522.000000","43525.000000","46078.000000","47851.000000","46889.000000","48307.000000","44961.000000","45181.000000","47974.000000","48712.000000","48169.000000","40494.000000"
"79","'276","Germany","1357","Pesticides (total)","5159","Use per area of cropland","kg/ha","2.520000","2.710000","2.520000","2.110000","2.190000","2.490000","2.630000","2.520000","2.760000","2.490000","2.930000","2.780000","2.870000","2.950000","2.890000","3.010000","3.190000","3.370000","3.580000","3.240000","3.390000","3.630000","3.780000","3.600000","3.820000","3.970000","3.920000","4.040000","3.770000","3.790000","4.040000","4.110000","4.060000","3.410000"
"79","'276","Germany","1357","Pesticides (total)","5172","Use per capita","kg/cap","0.390000","0.400000","0.370000","0.310000","0.320000","0.370000","0.390000","0.370000","0.410000","0.370000","0.430000","0.410000","0.420000","0.430000","0.430000","0.440000","0.470000","0.500000","0.540000","0.490000","0.510000","0.540000","0.560000","0.540000","0.570000","0.580000","0.570000","0.580000","0.540000","0.540000","0.570000","0.580000","0.570000","0.480000"
"79","'276","Germany","1357","Pesticides (total)","5173","Use per value of agricultural production","g/Int$","0.590000","0.650000","0.630000","0.550000","0.590000","0.660000","0.680000","0.640000","0.700000","0.610000","0.710000","0.670000","0.720000","0.770000","0.680000","0.740000","0.800000","0.830000","0.840000","0.750000","0.810000","0.860000","0.890000","0.840000","0.840000","0.900000","0.900000","0.930000","0.920000","0.900000","0.940000","0.970000","0.970000","0.820000"
"79","'276","Germany","1309","Insecticides","5157","Agricultural Use","t","1838.000000","1477.000000","1098.000000","1790.000000","1439.000000","1518.000000","1296.000000","1311.000000","1631.000000","1501.000000","1415.000000","1341.000000","1437.000000","1083.000000","1255.000000","1015.000000","852.000000","1499.000000","1298.000000","1507.000000","1363.000000","12123.000000","13193.000000","12353.000000","12895.000000","15145.000000","15702.000000","14732.000000","16392.000000","18758.000000","21348.000000","20744.000000","17254.000000","16113.000000"
"79","'276","Germany","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","t","121.000000","128.000000","74.000000","47.000000","37.000000","26.000000","37.000000","29.000000",,,,,,,,,,,,,,,,,,,"0.000000","1.000000","1.000000","1.000000","4.000000","15.000000","28.000000","21.000000"
"79","'276","Germany","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","t","891.000000","489.000000","469.000000","448.000000","510.000000","381.000000","364.000000","305.000000","462.000000","473.000000","450.000000","394.000000","299.000000","387.000000","495.000000","247.000000","121.000000","294.000000","196.000000","336.000000","238.000000","84.000000","162.000000","157.000000","132.000000","133.000000","19.000000","65.000000","114.000000","127.000000","6.000000","5.000000","6.000000","7.000000"
"79","'276","Germany","1312","Insecticides – Carbamates","5157","Agricultural Use","t","316.000000","362.000000","194.000000","131.000000","110.000000","152.000000","156.000000","100.000000","191.000000","146.000000","119.000000","119.000000","147.000000","91.000000","130.000000","221.000000","166.000000","137.000000","116.000000","191.000000","209.000000","235.000000","231.000000","100.000000","203.000000","173.000000","191.000000","152.000000","114.000000","149.000000","86.000000","7.000000","22.000000","27.000000"
"79","'276","Germany","1313","Insecticides – Pyrethroids","5157","Agricultural Use","t","113.000000","79.000000","42.000000","56.000000","44.000000","47.000000","42.000000","35.000000","61.000000","47.000000","55.000000","52.000000","70.000000","72.000000","76.000000","66.000000","72.000000","116.000000","93.000000","100.000000","94.000000","143.000000","159.000000","138.000000","134.000000","120.000000","105.000000","126.000000","133.000000","113.000000","121.000000","155.000000","162.000000","134.000000"
"79","'276","Germany","1314","Insecticides - Biopesticides","5157","Agricultural Use","t","1.000000","78.000000","83.000000","301.000000","173.000000","174.000000","102.000000","188.000000","202.000000","180.000000","86.000000","62.000000","77.000000","55.000000","151.000000","110.000000","113.000000","168.000000","160.000000","119.000000","112.000000","155.000000","114.000000","260.000000","124.000000","112.000000","19.000000","31.000000","15.000000","25.000000","20.000000",,,
"79","'276","Germany","1315","Insecticides - nes","5157","Agricultural Use","t","396.000000","341.000000","236.000000","807.000000","565.000000","738.000000","595.000000","654.000000","715.000000","655.000000","705.000000","714.000000","844.000000","478.000000","402.000000","371.000000","379.000000","784.000000","733.000000","760.000000","711.000000","11629.000000","12607.000000","11913.000000","12425.000000","14719.000000","15387.000000","14389.000000","16030.000000","18342.000000","21075.000000","20513.000000","16967.000000","15868.000000"
"79","'276","Germany","1320","Herbicides","5157","Agricultural Use","t","15941.000000","17790.000000","15394.000000","12696.000000","14834.000000","16065.000000","16541.000000","16485.000000","17269.000000","15825.000000","16611.000000","14942.000000","14328.000000","15350.000000","15923.000000","15610.000000","17063.000000","17164.000000","18626.000000","15159.000000","16675.000000","17955.000000","19907.000000","17670.000000","17877.000000","16063.000000","15038.000000","16752.000000","14570.000000","13946.000000","14589.000000","16089.000000","16812.000000","13138.000000"
"79","'276","Germany","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","t","4357.000000","3551.000000","3184.000000","2768.000000","3040.000000","2821.000000","2677.000000","2593.000000","2541.000000","2465.000000","2343.000000","1638.000000","1927.000000","1560.000000","1368.000000","1354.000000","1317.000000","1133.000000","915.000000","1605.000000","1008.000000","915.000000","797.000000","993.000000","1168.000000","857.000000","555.000000","1129.000000","685.000000","555.000000","588.000000","453.000000","691.000000","480.000000"
"79","'276","Germany","1322","Herbicides – Triazines","5157","Agricultural Use","t","1085.000000","640.000000","753.000000","355.000000","384.000000","590.000000","563.000000","392.000000","390.000000","358.000000","1260.000000","1438.000000","757.000000","1445.000000","1674.000000","1478.000000","1572.000000","1782.000000","1719.000000","1552.000000","1793.000000","2270.000000","2509.000000","2368.000000","2037.000000","1929.000000","1753.000000","2374.000000","2321.000000","2306.000000","2433.000000","2294.000000","2069.000000","1219.000000"
"79","'276","Germany","1323","Herbicides – Amides","5157","Agricultural Use","t","642.000000","1249.000000","1238.000000","782.000000","957.000000","1114.000000","1178.000000","1295.000000","1097.000000","1176.000000","1959.000000","1774.000000","1832.000000","2031.000000","2117.000000","2326.000000","2451.000000","2907.000000","3240.000000","2896.000000","3644.000000","3586.000000","4282.000000","3810.000000","3676.000000","3539.000000","3404.000000","3402.000000","3020.000000","2907.000000","3124.000000","3545.000000","3603.000000","3464.000000"
"79","'276","Germany","1324","Herbicides – Carbamates","5157","Agricultural Use","t","924.000000","1230.000000","1489.000000","1056.000000","1342.000000","937.000000","991.000000","707.000000","541.000000","696.000000","802.000000","316.000000","570.000000","658.000000","602.000000","573.000000","598.000000","720.000000","519.000000","634.000000","813.000000","269.000000","335.000000","243.000000","221.000000","185.000000","198.000000","237.000000","294.000000","355.000000","143.000000","274.000000","363.000000","175.000000"
"79","'276","Germany","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","t","1072.000000","1500.000000","978.000000","423.000000","148.000000","1001.000000","1125.000000","812.000000","837.000000","613.000000","669.000000","777.000000","680.000000","895.000000","1014.000000","1021.000000","1535.000000","1009.000000","831.000000","894.000000","829.000000","829.000000","890.000000","927.000000","939.000000","975.000000","980.000000","742.000000","622.000000","599.000000","675.000000","724.000000","768.000000","664.000000"
"79","'276","Germany","1326","Herbicides – Urea derivates","5157","Agricultural Use","t","3825.000000","4049.000000","3109.000000","2326.000000","3604.000000","3758.000000","3928.000000","4315.000000","4272.000000","3035.000000","2709.000000","2303.000000","1691.000000","2377.000000","2414.000000","1902.000000","2462.000000","1815.000000","1605.000000","1479.000000","1583.000000","1517.000000","1619.000000","1219.000000","1363.000000","1103.000000","1015.000000","1038.000000","935.000000","1012.000000","665.000000","822.000000","1146.000000","830.000000"
"79","'276","Germany","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","t",,,,"23.000000","24.000000","41.000000","53.000000","59.000000","74.000000","78.000000","78.000000","68.000000","69.000000","157.000000","95.000000","92.000000","109.000000","100.000000","133.000000","125.000000","103.000000","122.000000","165.000000","108.000000","117.000000","135.000000","122.000000","113.000000","99.000000","130.000000","134.000000","145.000000","155.000000","149.000000"
"79","'276","Germany","1329","Herbicides – Bipiridils","5157","Agricultural Use","t",,,,"161.000000","51.000000","141.000000","84.000000","104.000000","93.000000","96.000000","111.000000","107.000000","115.000000","117.000000","115.000000","104.000000","68.000000","104.000000","91.000000","91.000000","100.000000","120.000000","126.000000","82.000000","100.000000","123.000000","132.000000","144.000000","165.000000","84.000000","0.000000",,,
"79","'276","Germany","1330","Herbicides – Uracil","5157","Agricultural Use","t",,,,,,,,,,,,,,,,,,,,,,,"40.000000","24.000000","20.000000","18.000000","20.000000","24.000000","28.000000","47.000000","14.000000","23.000000","26.000000","18.000000"
